Label,Email
ham," We are finally closing another month.  Please change the demand fee on deal  157278 for July 2000 from $33,239.39 to $22,159.22.  Thanks, Megan"
ham, What is going on man?  Any more news on the dilemma we discussed a few weeks  ago?  Just curios.  Hope things are going good for you. PL 1-800-97- ENRON Ext 3-7376
ham, I think he reports to Jeff Shankman.  I forwarded you e-mail to Jeff.  Let me  know.
ham,"       John Keiser 02/15/2001 05:04 PM To:	Tracy Geaccone/GPGFIN/Enron@ENRON cc:	   Subject:	     "
spam,"  looks like classes begin aug 14.     To: Eric Bass/HOU/ECT@ECT cc:   Subject: Cancun  Check out www.palaceresorts.com and go to Moon Palace.  Runs about $1200 for  a 3 night stay/couple.  I am not full of shit, I will do it.  "
ham, Taffy We need the attachment CArol
ham," you'll be pleased to know that people whom i barely know in the SF office are  approaching me and ribbing me good about my expression in the pie video.   mission accomplished.  signed, alligator skin"
ham,X-FileName: MHAEDIC (Non-Privileged).pst    Reference  jwvs email sent on 6/18/01 @ 12:04 p.m.  Thanks.   SO for JWVS
ham," John: Here is the presentation for tomorrow's meeting with Enron North America and  FPL Energy.  Regards, Ben Rogers "
ham," Hello, I entered the TransCanada deal.  It is deal # 473100.  Thanks, Melissa (713) 853-1886"
ham, I would definetly be interested.  Tell her I will have the money for her on  Sunday
ham,"X-Origin: JONES-T X-FileName: tjones.nsf  I will have to leave shortly before 5 pm on Thursday.   Also, on Friday, I will have to leave around 4 pm to be home for the FOOD  delivery!"
ham, Please try out the following exotics file in your system.  The nymex  equivalent position should be 20 contracts. 
ham," Cooper,    Can you give access to the new west power site to Jay Reitmeyer.  He is an  analyst in our group.  Phillip"
ham,  - Lord Im available to you.doc
ham," Hi Paul,  This spreadsheet are the values you see in Metastock for Algonquin so the numbers might be better than what is in the heat rates spreadsheet.  Thank you,  Grace Kim    "
spam,Interview Schedule  16.30 - 17.00 Vince Kaminski & Anjam Ahmad  17.00 - 17.30 Ben Parsons  17.30 - 18.00 Stephen Leppard
ham, The following reports have been waiting for your approval for more than 4 days.  Please review.  Owner: Luiz T Maurer Report Name: LM 111301 Days In Mgr. Queue: 5 
ham," Hi Sally,  Brent asked me to forward the following on FYI Hope all is well, Niki "
ham, attachments 
ham,"X-Origin: DASOVICH-J X-FileName: jdasovic.nsf  Ideally, we'd leave earlier--gotta go to Napa to pick up the Suburban, Annie,  etc.---but otherwise, let's try to leave as close to 9 pm as possible.  Best, Jeff"
ham, Can you please send revised confirm to me this evening also? I will forward  to Barry for review first thing in the morning.  Thanks.
ham, do we know the categories and nominees?
ham, I will take a look.  Thanks again for letting me spend the day with you.  I  have a call into Beth and I will let you know how that goes.  Thanks Hunter
ham, How about adding the drop down for bandwidth trading?
ham," Jessica,  Am I outstanding an expense reimb. from you?  I seemed to be approx. $6000.00  past due and I have my check from the trading floor.  Please advise.  Many Thanks,  Liz "
ham, eagaerg 
ham," Peter,  I don't know what letter you're talking about..."
ham, HEY HOW ARE WE DOING WITH PGE CHECKOUT?????  LET ME KNOW WHAT'S OPEN SO I CAN FIX SOME STUFF!  DS
ham," I left a message with ""Kevin"" to give me a call ASAP!   Debra Perlingiere Enron North America Corp. 1400 Smith Street, EB 3885 Houston, Texas 77002 dperlin@enron.com Phone 713-853-7658 Fax  713-646-3490"
ham, Attached is a memo regarding the above-referenced.  Please review and provide  me with any comments that you may have. 
ham, I need trader performance by Var for everyone you have in the company  by  8:00 AM tommorrow morning.
spam, http://www.u2tours.com/find.src?TOUR=&Concert=20011118&x=15&y=14 
ham, Ernie Simien  713-350-8427  
ham, Rod:  Here is our final draft - please call after you've had a chance to review.  We did not change the term sheet or the two attachments from what Jeff Golden last sent.     Jeff
ham, I don't do tagg but I'll give to the appropriate person
ham," My sister was in town yesterday, so I took the day off.    Yes, let's.  When?     Alma Martinez@ENRON 01/18/2001 07:55 AM To: Jeffrey A Shankman/HOU/ECT@ECT cc:   Subject: Re:    Hey kid.    Let's get together soon.    Alma  "
ham," No big deal.  I'm just trying to tie up loose ends when I can.  I suspect  they must have gotten paid, or else someone would be complaining."
ham,X-Origin: FOSSUM-D X-FileName: dfossum.nsf  Attached is the Data Request #29.  Please review and forward to FERC.   Keith  
ham," Sara/Jay,  The deals on this attachment are not listed in the schedules on the Documents.  Thanks, Joe "
ham," Scott,  I currently have view only access for EOL.  Can you set me up with a  transaction id?  I will run Columbia Gulf Mainline, unless you have other  plans. Scott"
spam," The breakroom fridge will be cleaned out at 10:00 a.m. today.   If you have any items you wish to save or claim, please do so as soon as possible.  Kathy, Theresa and Jill"
ham, Here is my updated project list.   
ham,"  - holiday, revision1.doc"
ham, Stephanie:  Do we control the drafting?
ham," sit tight.     MBD <MDay@GMSSR.com> on 09/12/2000 02:03:16 PM  	 To:	Jeff Dasovich/SFO/EES@EES cc:	 	 Subject:	Gas Accord II    Are you covering the PG&E Gas Accord II kickoff meeting on 9-14?  Let me know if you want us to do anything.  Mike "
ham,X-Origin: HYVL-D X-FileName: dhyvl.nsf  I have this date forwarded these three confirmation agreements to Gary  Lamphier for his further handling with his counterparties.  I will let you  know if they get executed.
ham," Lorraine, here is the letter.  You will need to fill in the address;  otherwise it's ready to go.  Let me know if you need anything else (including  initialling). "
ham,"X-bcc:  X-Folder: \Eric_Bass_Dec2000\Notes Folders\All documents X-Origin: Bass-E X-FileName: ebass.nsf  By popular vote, we will have a draft instead of an auction and the draft  will take place on 8/20.  Rules to follow.  Eric"
ham," Yes, We're going home to Omaha tomorrow morning, we'll be back on Monday.   Take care and Happy Easter!"
ham, euro 2004 in portugal
ham, that was a mistake.  i don't know what i was thinking.  i need to stay home.
spam, http://www.derivativesweek.com  http://www.iipower.com   user id: VKAMINSKI  password: ITALIA    Please note your account 00235424-0015
ham, Attached is an Agreement and Release Form that Michelle would like for you to  review.  She is on the phone with you now regarding this attachment. 
ham, Was this meeting cancelled yesterday?  It wasn't on my calendar?
ham," sorry about that,  i forgot that the options are held in that book.  i dont  have any questions."
ham," Rick, it looks like the number is approximately down $198MM.  What is the  drill?  Regards Delainey"
spam, http://www.1400smith.com/ or try www.enronx.org 
ham," I am just now leaving the office, I hope.  Rod Hayslett EB4054 713-853-6178"
ham, Mike Swerzbin deal 516651 Kate Bloomberg shows delivery as PV and we show Mid-C.  
ham, THANKS
ham, IM-CENT-MID INTRA-CNT-GULF INTRA-NGPL-STRG INTRA-CNT-MKT INTRA-CNT-MKT2 INTRA-CNT-TRANS INTRA-PARKLOAN INTRA-GD-TRANS INTRA-CENTRAL INTRA-CNT-NEW
ham," this sucks....can't nom until the internet's up   how much would someone have s**t bricks if'd i'd made the same request....actually, the thought of that email response (or lack thereof) is making me laugh right now.    "
ham, I can't view any of your pics??
ham," Beverly,   Please include Carlos Rodriguez on the CES e-mails.  He will be handleing the  scheduling for us.  Thanks.  D"
ham,X-Folder: \Tanya_Jones_Dec2000\Notes Folders\Sent X-Origin: JONES-T X-FileName: tjones.nsf  Online would like to open this counterparty immediately for trading.  Can you  let me know ASAP whether you have any legal issues with them.  Thanks.
ham," Steve & Rick,  Below are the summaries that I have prepared for the Asian countries (Jane  Wilson have already sent you a summary on  India).  Hope they are useful and   I welcome any comments or questions.    Best regards,  Xi Xi  "
ham, look forward to seeing you.  let me know your schedule.   do you have a real  estate agent to help you - my mother is an agent and  could give you some info.
spam, Here's the site...       http://www.hemmings.com
ham, I'm not sure why that shouldn't count.  Any trades done can be booked into  RMT and then into ECT if necessary to hedge with third parties.
spam, Unplanned Losses - ($897.50) Static Sch Fees - $49.00  Total - ($848.05)   ERCOT Sch Fees - $217.80 
ham, Thanks for the quick response!
ham," EFF_DT PORTFOLIO_ID DOWN95 2/2/01  MANAGEMENT-COAL 0 2/2/01  MANAGEMENT-CRD 0 2/2/01  MANAGEMENT-GAS 1,994,567. 2/2/01  MANAGEMENT-PWR 176,818. 2/2/01  AGG-MANAGEMENT 2,077,056."
ham,"X-bcc:  X-Folder: \Richard_Shapiro_June2001\Notes Folders\Federal legis. X-Origin: SHAPIRO-R X-FileName: rshapiro.nsf  Here is the Murkowski energy bill that was introduced this morning, along  with a section-by-section summary. "
ham, Looks like there might be hope of me leaving sometime tonight.  I'm hoping  for around 9-9:30.  I'll page you before I leave.
ham, Its pretty critical as the other one is not.  I need the international bar removed  Louise Kitchen Chief Operating Officer Enron Americas Tel:  713 853 3488 Fax: 713 646 2308
ham, John Dennis and I spoke last week but I had to canacel the Thurs meeting due to an  unexpected out of town trip.  Dennis is to call me to reschedule.  Sorry for  the delay and I'll let you know what comes about.   Elizabeth
spam," Dear Michael,  Have you looked at these links before for info on nonattainment areas?  Let's talk - 202 466-9176.  Thanks,  Lisa   SO2  http://www.epa.gov/oar/oaqps/greenbk/sncs.html  Ozone  http://www.epa.gov/oar/oaqps/greenbk/oindex.html#List1"
ham," Don,  Ths is the link to my buddy's feeder company.  His name is Brandon Roach.  Check it out and see if the products are what you are looking for.  Jaime     http://www.remingtonfeeders.com/index.html"
ham,X-Origin: KEAN-S X-FileName: skean.nsf  My mistake!  I sent out the wrong talking points file.  Sorry for the error. 
ham, Michelle -- I took the short & sweet approach.  Let me know if you have any questions!   
ham,X-Origin: Skilling-J X-FileName: JSKILLIN (Non-Privileged).pst  Dear Mark;       Because of the excitement of the wedding we almost forgot to wish you a Happy Birthday.  We also send you and Sukran All of our Love.   Dad and Mother
ham, Please forward the attached document to Dan Watkiss.   - COMPOSIT.DOC 
ham,"X-Folder: \KWATSON (Non-Privileged)\Watson, Kimberly\Daily Balancing Report X-Origin: Watson-K X-FileName: KWATSON (Non-Privileged).pst  Please see attached.   "
spam, He will get at least two votes at enron. PL http://www.cnn.com/2001/ALLPOLITICS/05/21/sharpton.president.ap/index.html
ham,X-Origin: Whalley-L X-FileName: gwhalley.nsf  what does this new website look like?  can i see a demo version?  what have we defined as current limits?
ham," Ina,  You can book my flight from Houston with everyone else. Sorry for the pain of having to wait on me.  Dutch"
ham," No news today.  I don't want to know today, as I'm drinking champagne and  ignoring the issue,"
ham," thanks!   From: Tana Jones@ECT on 10/27/2000 09:17 AM To: Camille Gerard/Corp/Enron@ENRON, Jarrod Cyprow/HOU/ECT@ECT cc:    Subject: ClickPaper List for 10/26/00    "
ham, I have that affect on women
ham," Per Maureen's December 22nd request, please find attached my 2000  Accomplishments  Mike D. "
ham, See me if you have questions.  thanks  
ham," You're relentless...!!!    	Bob Shults 	01/03/2001 03:23 PM 		  		 To: Tana Jones/HOU/ECT@ECT 		 cc:  		 Subject: Amerex LOI  Attached is a marked up loi for Amerex.  Can you compare to the Power  merchant agreement and get mark to approve?    "
ham," sorry, just got your e-mail...I actually don't have any in hand anyway.   thanks for your interest.  fletch sturm"
ham," Is there anyone interested in working with my team on my three daylights Feb 22nd thru 24th? It is next weekend fri,sat & sun.  ED "
ham," I actually just changed that one, per Mike Swerzbin.  Thanks, Kate     Kerri Thompson@ENRON 04/26/2001 02:34 PM To: Kate Symes/PDX/ECT@ECT cc:    Subject: natsource  593949 broker has duke as the cp  "
ham,X-FileName: esaibi (Non-Privileged).pst  Enjoy!  - 20011208ERCOT_LOAD.XLS   - 20011208ERCOT_FLOW.XLS 
ham,"X-FileName: dschool (Non-Privileged).pst  The noms for the 23rd are 2016 and for the 24th are 1832  Darrell said we would flow tomorrow's gas with today's nom and then not flow anything off El Paso tomorrow.  Thanks, Amy"
ham,   Here is the orig for October.  Enjoy! Mara
ham," Vince,  Let me know when you've talked to Anjam about moving to Houston.  I need to  do his performance review this week and it would be good to get this on the  table with him before then.  Thanks  - Dale"
ham,"X-Origin: Blair-L X-FileName: lblair (Non-Privileged).pst    Attached is the revised requirements document for the NNG Max Rate nomination warning enhancement.  Please let me know if you have any questions or comments.  Thanks,  Maggie    "
spam,X-Origin: DASOVICH-J X-FileName: jdasovic.nsf  Here's is Governor Davis' press release regarding the Clean Energy Green Team as mandated by AB 970 (Ducheny).  http://www.governor.ca.gov/briefing/pressreleases/sept00/a00245912.html
